"","Country","Tests","Test.Pop","Density","Urban.Pop","Quarantine","Schools","Restrictions","Hospital.Bed","sex0","sex14","sex25","sex54","sex64","sex65plus","Sex.Ratio","lung","Female.Lung","Male.Lung","Median.Age","GDP.2018","Crime.Index","Population.2020","Smoking.2016","Females.2018","Total.Infected","Total.Deaths","Total.Recovered","countriesAndTerritories","dateRep","day","month","year","cases","deaths","geoId","countryterritoryCode","popData2018","continentExp","Date","recoveries","days","deaths2","cases2","active","deathrate","Entity","Code","Total.tests"
"2776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","23/03/2020",23,3,2020,1,0,"DM","DMA",71625,"America",2020-03-23,0,61,0,1,1,0,NA,NA,NA
"2777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","24/03/2020",24,3,2020,0,0,"DM","DMA",71625,"America",2020-03-24,0,62,0,1,1,0,NA,NA,NA
"2778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","25/03/2020",25,3,2020,1,0,"DM","DMA",71625,"America",2020-03-25,0,63,0,2,2,0,NA,NA,NA
"2779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","26/03/2020",26,3,2020,5,0,"DM","DMA",71625,"America",2020-03-26,0,64,0,7,7,0,NA,NA,NA
"2780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","27/03/2020",27,3,2020,4,0,"DM","DMA",71625,"America",2020-03-27,0,65,0,11,11,0,NA,NA,NA
"2781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","28/03/2020",28,3,2020,0,0,"DM","DMA",71625,"America",2020-03-28,0,66,0,11,11,0,NA,NA,NA
"2782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","29/03/2020",29,3,2020,0,0,"DM","DMA",71625,"America",2020-03-29,0,67,0,11,11,0,NA,NA,NA
"2783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","30/03/2020",30,3,2020,0,0,"DM","DMA",71625,"America",2020-03-30,0,68,0,11,11,0,NA,NA,NA
"2784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","31/03/2020",31,3,2020,0,0,"DM","DMA",71625,"America",2020-03-31,0,69,0,11,11,0,NA,NA,NA
"2785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","01/04/2020",1,4,2020,0,0,"DM","DMA",71625,"America",2020-04-01,0,70,0,11,11,0,NA,NA,NA
"2786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","02/04/2020",2,4,2020,1,0,"DM","DMA",71625,"America",2020-04-02,0,71,0,12,12,0,NA,NA,NA
"2787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","03/04/2020",3,4,2020,0,0,"DM","DMA",71625,"America",2020-04-03,0,72,0,12,12,0,NA,NA,NA
"2788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","04/04/2020",4,4,2020,2,0,"DM","DMA",71625,"America",2020-04-04,0,73,0,14,14,0,NA,NA,NA
"2789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","05/04/2020",5,4,2020,0,0,"DM","DMA",71625,"America",2020-04-05,0,74,0,14,14,0,NA,NA,NA
"2790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","06/04/2020",6,4,2020,0,0,"DM","DMA",71625,"America",2020-04-06,1,75,0,14,13,0,NA,NA,NA
"2791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","07/04/2020",7,4,2020,1,0,"DM","DMA",71625,"America",2020-04-07,1,76,0,15,14,0,NA,NA,NA
"2792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","08/04/2020",8,4,2020,0,0,"DM","DMA",71625,"America",2020-04-08,1,77,0,15,14,0,NA,NA,NA
"2793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","09/04/2020",9,4,2020,0,0,"DM","DMA",71625,"America",2020-04-09,1,78,0,15,14,0,NA,NA,NA
"2794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","10/04/2020",10,4,2020,1,0,"DM","DMA",71625,"America",2020-04-10,5,79,0,16,11,0,NA,NA,NA
"2795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","11/04/2020",11,4,2020,0,0,"DM","DMA",71625,"America",2020-04-11,5,80,0,16,11,0,NA,NA,NA
"2796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","12/04/2020",12,4,2020,0,0,"DM","DMA",71625,"America",2020-04-12,8,81,0,16,8,0,NA,NA,NA
"2797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","13/04/2020",13,4,2020,0,0,"DM","DMA",71625,"America",2020-04-13,8,82,0,16,8,0,NA,NA,NA
"2798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","14/04/2020",14,4,2020,0,0,"DM","DMA",71625,"America",2020-04-14,8,83,0,16,8,0,NA,NA,NA
"2799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","15/04/2020",15,4,2020,0,0,"DM","DMA",71625,"America",2020-04-15,8,84,0,16,8,0,NA,NA,NA
"2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","16/04/2020",16,4,2020,0,0,"DM","DMA",71625,"America",2020-04-16,8,85,0,16,8,0,NA,NA,NA
"2801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","17/04/2020",17,4,2020,0,0,"DM","DMA",71625,"America",2020-04-17,8,86,0,16,8,0,NA,NA,NA
"2802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","18/04/2020",18,4,2020,0,0,"DM","DMA",71625,"America",2020-04-18,8,87,0,16,8,0,NA,NA,NA
"2803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","19/04/2020",19,4,2020,0,0,"DM","DMA",71625,"America",2020-04-19,8,88,0,16,8,0,NA,NA,NA
"2804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","20/04/2020",20,4,2020,0,0,"DM","DMA",71625,"America",2020-04-20,8,89,0,16,8,0,NA,NA,NA
"2805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","21/04/2020",21,4,2020,0,0,"DM","DMA",71625,"America",2020-04-21,8,90,0,16,8,0,NA,NA,NA
"2806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","22/04/2020",22,4,2020,0,0,"DM","DMA",71625,"America",2020-04-22,9,91,0,16,7,0,NA,NA,NA
"2807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","23/04/2020",23,4,2020,0,0,"DM","DMA",71625,"America",2020-04-23,9,92,0,16,7,0,NA,NA,NA
"2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","24/04/2020",24,4,2020,0,0,"DM","DMA",71625,"America",2020-04-24,10,93,0,16,6,0,NA,NA,NA
"2809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","25/04/2020",25,4,2020,0,0,"DM","DMA",71625,"America",2020-04-25,13,94,0,16,3,0,NA,NA,NA
"2810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","26/04/2020",26,4,2020,0,0,"DM","DMA",71625,"America",2020-04-26,13,95,0,16,3,0,NA,NA,NA
"2811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","27/04/2020",27,4,2020,0,0,"DM","DMA",71625,"America",2020-04-27,13,96,0,16,3,0,NA,NA,NA
"2812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","28/04/2020",28,4,2020,0,0,"DM","DMA",71625,"America",2020-04-28,13,97,0,16,3,0,NA,NA,NA
"2813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","29/04/2020",29,4,2020,0,0,"DM","DMA",71625,"America",2020-04-29,13,98,0,16,3,0,NA,NA,NA
"2814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","30/04/2020",30,4,2020,0,0,"DM","DMA",71625,"America",2020-04-30,13,99,0,16,3,0,NA,NA,NA
"2815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","01/05/2020",1,5,2020,0,0,"DM","DMA",71625,"America",2020-05-01,13,100,0,16,3,0,NA,NA,NA
"2816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","02/05/2020",2,5,2020,0,0,"DM","DMA",71625,"America",2020-05-02,13,101,0,16,3,0,NA,NA,NA
"2817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","03/05/2020",3,5,2020,0,0,"DM","DMA",71625,"America",2020-05-03,13,102,0,16,3,0,NA,NA,NA
"2818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","04/05/2020",4,5,2020,0,0,"DM","DMA",71625,"America",2020-05-04,13,103,0,16,3,0,NA,NA,NA
"2819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","05/05/2020",5,5,2020,0,0,"DM","DMA",71625,"America",2020-05-05,14,104,0,16,2,0,NA,NA,NA
"2820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","06/05/2020",6,5,2020,0,0,"DM","DMA",71625,"America",2020-05-06,14,105,0,16,2,0,NA,NA,NA
"2821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominica","07/05/2020",7,5,2020,0,0,"DM","DMA",71625,"America",2020-05-07,14,106,0,16,2,0,NA,NA,NA
"2822","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","22/01/2020",22,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-22,0,0,0,0,0,0,NA,NA,NA
"2823","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","23/01/2020",23,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-23,0,1,0,0,0,0,NA,NA,NA
"2824","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","24/01/2020",24,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-24,0,2,0,0,0,0,NA,NA,NA
"2825","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","25/01/2020",25,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-25,0,3,0,0,0,0,NA,NA,NA
"2826","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","26/01/2020",26,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-26,0,4,0,0,0,0,NA,NA,NA
"2827","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","27/01/2020",27,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-27,0,5,0,0,0,0,NA,NA,NA
"2828","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","28/01/2020",28,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-28,0,6,0,0,0,0,NA,NA,NA
"2829","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","29/01/2020",29,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-29,0,7,0,0,0,0,NA,NA,NA
"2830","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","30/01/2020",30,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-30,0,8,0,0,0,0,NA,NA,NA
"2831","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","31/01/2020",31,1,2020,0,0,"EC","ECU",17084357,"America",2020-01-31,0,9,0,0,0,0,NA,NA,NA
"2832","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","01/02/2020",1,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-01,0,10,0,0,0,0,NA,NA,NA
"2833","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","02/02/2020",2,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-02,0,11,0,0,0,0,NA,NA,NA
"2834","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","03/02/2020",3,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-03,0,12,0,0,0,0,NA,NA,NA
"2835","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","04/02/2020",4,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-04,0,13,0,0,0,0,NA,NA,NA
"2836","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","05/02/2020",5,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-05,0,14,0,0,0,0,NA,NA,NA
"2837","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","06/02/2020",6,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-06,0,15,0,0,0,0,NA,NA,NA
"2838","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","07/02/2020",7,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-07,0,16,0,0,0,0,NA,NA,NA
"2839","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","08/02/2020",8,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-08,0,17,0,0,0,0,NA,NA,NA
"2840","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","09/02/2020",9,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-09,0,18,0,0,0,0,NA,NA,NA
"2841","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","10/02/2020",10,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-10,0,19,0,0,0,0,NA,NA,NA
"2842","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","11/02/2020",11,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-11,0,20,0,0,0,0,NA,NA,NA
"2843","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","12/02/2020",12,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-12,0,21,0,0,0,0,NA,NA,NA
"2844","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","13/02/2020",13,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-13,0,22,0,0,0,0,NA,NA,NA
"2845","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","14/02/2020",14,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-14,0,23,0,0,0,0,NA,NA,NA
"2846","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","15/02/2020",15,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-15,0,24,0,0,0,0,NA,NA,NA
"2847","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","16/02/2020",16,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-16,0,25,0,0,0,0,NA,NA,NA
"2848","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","17/02/2020",17,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-17,0,26,0,0,0,0,NA,NA,NA
"2849","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","18/02/2020",18,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-18,0,27,0,0,0,0,NA,NA,NA
"2850","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","19/02/2020",19,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-19,0,28,0,0,0,0,NA,NA,NA
"2851","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","20/02/2020",20,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-20,0,29,0,0,0,0,NA,NA,NA
"2852","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","21/02/2020",21,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-21,0,30,0,0,0,0,NA,NA,NA
"2853","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","22/02/2020",22,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-22,0,31,0,0,0,0,NA,NA,NA
"2854","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","23/02/2020",23,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-23,0,32,0,0,0,0,NA,NA,NA
"2855","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","24/02/2020",24,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-24,0,33,0,0,0,0,NA,NA,NA
"2856","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","25/02/2020",25,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-25,0,34,0,0,0,0,NA,NA,NA
"2857","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","26/02/2020",26,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-26,0,35,0,0,0,0,NA,NA,NA
"2858","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","27/02/2020",27,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-27,0,36,0,0,0,0,NA,NA,NA
"2859","Ecuador",NA,NA,71,63,"","","",1.5,1.05,1.04,1.03,0.95,0.96,0.91,0.99,24.07,18.85,30.17,27.7,108398058000,48.91,17643.054,7.1,49.9706251782698,1924,58,3,"Ecuador","28/02/2020",28,2,2020,0,0,"EC","ECU",17084357,"America",2020-02-28,0,37,0,0,0,0,NA,NA,NA
